Table,SubTable,Prefix,ProductId,ProductDescription,ProductStatus,Field,Type,Required,EnumName
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,Product,string,True,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.2,Securities Borrowing,OK,GSIB,enum,False,YesNo
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,Product,string,True,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.3,Dollar Rolls,OK,GSIB,enum,False,YesNo
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,Product,string,True,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.4,Collateral Swaps,OK,GSIB,enum,False,YesNo
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,Product,string,True,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.5,Margin Loans,OK,GSIB,enum,False,YesNo
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,Product,string,True,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.6,Other Secured Loans - Rehypothecatable,OK,GSIB,enum,False,YesNo
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,Product,string,True,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.7,Outstanding Draws on Secured Revolving Facilities,OK,GSIB,enum,False,YesNo
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,Product,string,True,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.8,Other Secured Loans - Non-Rehypothecatable,OK,GSIB,enum,False,YesNo
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,Product,string,True,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.9,Synthetic Customer Longs,OK,GSIB,enum,False,YesNo
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,ReportingEntity,string,True,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,Currency,enum,True,Currency
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,Converted,enum,True,YesNo
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,Product,string,True,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,SubProduct,string,False,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,MaturityAmount,money,False,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,MaturityOptionality,enum,False,MaturityOptionality
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,EffectiveMaturityBucket,enum,False,EffectiveMaturityBucket
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,EncumbranceType,enum,False,EncumbranceType
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,ForwardStartAmount,money,False,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,CollateralClass,enum,False,CollateralClass
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,CollateralValue,money,False,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,Unencumbered,enum,False,YesNo
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,TreasuryControl,enum,False,YesNo
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,Internal,enum,False,YesNo
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,InternalCounterparty,string,False,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,RiskWeight,percent,False,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,BusinessLine,string,False,
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,Settlement,enum,False,YesNo
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,Counterparty,enum,False,Counterparty
Inflows,Secured,I.S,I.S.10,Synthetic Firm Sourcing,OK,GSIB,enum,False,YesNo
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,ReportingEntity,string,True,
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,Currency,enum,True,Currency
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,Converted,enum,True,YesNo
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,Product,string,True,
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,MaturityAmount,money,False,
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,ForwardStartAmount,money,False,
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,ForwardStartBucket,enum,False,MaturityBucket
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,CollateralClass,enum,False,CollateralClass
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,CollateralValue,money,False,
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,TreasuryControl,enum,False,YesNo
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,Counterparty,enum,False,Counterparty
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,GSIB,enum,False,YesNo
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,Internal,enum,False,YesNo
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,InternalCounterparty,string,False,
Inflows,Other,I.O,I.O.1,Derivative Receivables,OK,BusinessLine,string,False,
Inflows,Other,I.O,I.O.2,Collateral Called for Receipt,OK,ReportingEntity,string,True,
Inflows,Other,I.O,I.O.2,Collateral Called for Receipt,OK,Currency,enum,True,Currency
Inflows,Other,I.O,I.O.2,Collateral Called for Receipt,OK,Converted,enum,True,YesNo
Inflows,Other,I.O,I.O.2,Collateral Called for Receipt,OK,Product,string,True,
Inflows,Other,I.O,I.O.2,Collateral Called for Receipt,OK,MaturityAmount,money,False,
Inflows,Other,I.O,I.O.2,Collateral Called for Receipt,OK,MaturityBucket,enum,False,MaturityBucket
Inflows,Other,I.O,I.O.2,Collateral Called for Receipt,OK,ForwardStartAmount,money,False,
